Code INSEE région;Région;Nature;Consommation (MW);Thermique (MW);Nucléaire (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30;Date;Heure
76;Occitanie;Données définitives;4708.0;37.0;2283.5;0.0;1010.0;-887.5;110.5;869.5;0.0;0.0;1285.5;0.0;0.785;12.94;48.504999999999995;87.155;27.305;73.5;0.0;0.0;21.455;18.9;2.3449999999999998;73.66499999999999;;2024-12-20;05:00
76;Occitanie;Données définitives;5040.5;37.0;2416.5;0.0;1475.5;-588.0;109.5;299.5;0.0;0.0;1289.5;0.0;0.735;12.94;47.935;92.23;25.619999999999997;73.725;0.0;0.0;29.275;27.61;2.175;73.0;;2024-12-20;06:00
76;Occitanie;Données définitives;5586.0;37.0;2556.5;0.0;2128.5;-27.0;111.0;-482.0;0.0;0.0;1262.5;0.0;0.66;12.94;45.775;97.575;22.605;72.185;0.0;0.0;38.010000000000005;39.83;1.99;74.0;;2024-12-20;07:00
76;Occitanie;Données définitives;6175.5;40.0;2606.0;3.0;3563.5;-9.0;108.5;-1358.5;0.0;0.0;1221.5;0.0;0.645;13.989999999999998;42.21;99.465;19.79;69.84;0.05;0.07;57.685;66.68;1.755;72.33500000000001;;2024-12-20;08:00
76;Occitanie;Données définitives;6236.0;40.5;2567.0;203.5;3737.5;-1.0;105.5;-1562.0;0.0;0.0;1144.5;0.0;0.65;14.165;41.165000000000006;97.98;18.354999999999997;65.435;3.255;4.595;59.935;69.94;1.6949999999999998;70.33;;2024-12-20;09:00
76;Occitanie;Données définitives;6000.0;41.5;2578.0;798.0;3049.0;0.0;106.0;-1653.5;0.0;0.0;1084.0;0.0;0.6950000000000001;14.515;43.0;98.4;18.07;61.98;13.375;18.015;50.71;57.055;1.77;70.66499999999999;;2024-12-20;10:00
76;Occitanie;Données définitives;5786.5;42.5;2608.5;1422.0;2354.5;-4.0;104.0;-1790.0;0.0;0.0;1049.0;0.0;0.735;14.86;45.08;99.56;18.13;59.975;24.565;32.11;40.7;44.06;1.8;69.33;;2024-12-20;11:00
76;Occitanie;Données définitives;5899.5;42.5;2605.0;1836.5;1776.5;-9.0;106.5;-1516.5;0.0;0.0;1058.0;0.0;0.72;14.86;44.155;99.43;17.935;60.489999999999995;31.135;41.465;30.11;33.239999999999995;1.8050000000000002;71.0;;2024-12-20;12:00
76;Occitanie;Données définitives;5770.5;41.0;2603.5;1920.0;2219.5;-9.0;108.5;-2201.5;0.0;0.0;1088.5;0.0;0.71;14.34;45.12;99.37;18.865000000000002;62.235;33.28;43.349999999999994;38.445;41.53;1.88;72.33;;2024-12-20;13:00
76;Occitanie;Données définitives;5560.5;41.0;2604.5;1661.0;2519.5;-9.0;111.0;-2477.0;0.0;0.0;1110.5;0.0;0.74;14.34;46.865;99.41;19.98;63.495;29.845;37.5;45.39;47.144999999999996;1.995;74.0;;2024-12-20;14:00
76;Occitanie;Données définitives;5406.5;41.0;2603.5;1167.0;2846.0;-9.0;109.0;-2477.5;0.0;0.0;1125.0;0.0;0.76;14.34;48.155;99.37;20.810000000000002;64.32499999999999;21.585;26.35;52.64;53.254999999999995;2.0149999999999997;72.66499999999999;;2024-12-20;15:00
76;Occitanie;Données définitives;5338.0;41.0;2601.5;538.5;3135.0;-5.5;106.0;-2194.0;0.0;0.0;1116.5;0.0;0.77;14.34;48.735;99.28999999999999;20.915;63.835;10.094999999999999;12.16;58.72;58.66;1.9849999999999999;70.66499999999999;;2024-12-20;16:00
76;Occitanie;Données définitives;5450.5;40.5;2603.0;73.0;3392.5;0.0;108.0;-1836.0;0.0;0.0;1071.0;0.0;0.745;14.165;47.785;99.35;19.675;61.235;1.365;1.65;62.285;63.480000000000004;1.9849999999999999;72.0;;2024-12-20;17:00
76;Occitanie;Données définitives;6077.5;41.0;2342.0;1.5;3387.5;0.0;106.5;-908.5;0.0;0.0;1108.0;0.0;0.675;14.34;38.7;89.39;18.235;63.35;0.025;0.035;55.85;63.39;1.755;71.0;;2024-12-20;18:00
76;Occitanie;Données définitives;6242.5;40.0;1362.5;0.0;3340.5;0.0;109.5;293.5;0.0;0.0;1096.5;0.0;0.64;13.99;21.85;52.004999999999995;17.57;62.69;0.0;0.0;53.519999999999996;62.510000000000005;1.755;73.0;;2024-12-20;19:00
76;Occitanie;Données définitives;6024.0;38.5;1257.0;0.0;2960.5;0.0;109.5;634.5;0.0;0.0;1025.5;0.0;0.64;13.465;20.865000000000002;47.98;17.020000000000003;58.629999999999995;0.0;0.0;49.135000000000005;55.4;1.815;73.0;;2024-12-20;20:00
76;Occitanie;Données définitives;5740.0;36.0;1257.0;0.0;2446.0;-23.0;111.0;998.0;0.0;0.0;915.0;0.0;0.63;12.59;21.9;47.98;15.935;52.315;0.0;0.0;42.61;45.769999999999996;1.935;74.0;;2024-12-20;21:00
76;Occitanie;Données définitives;5574.0;36.0;1257.5;0.0;1806.5;-45.0;114.5;1564.0;0.0;0.0;841.0;0.0;0.645;12.59;22.564999999999998;48.0;15.085;48.084999999999994;0.0;0.0;32.375;33.800000000000004;2.0549999999999997;76.33;;2024-12-20;22:00
76;Occitanie;Données définitives;5757.0;36.0;1257.0;0.0;2059.0;-50.5;110.0;1540.0;0.0;0.0;805.0;0.0;0.625;12.59;21.835;47.98;13.985;46.03;0.0;0.0;35.769999999999996;38.53;1.9100000000000001;73.33500000000001;;2024-12-20;23:00
84;Auvergne-Rhône-Alpes;Données définitives;7363.5;129.0;9816.5;0.0;4083.5;-435.0;130.0;-6786.0;0.0;0.0;425.5;0.0;1.75;12.89;133.32;72.34;5.779999999999999;57.425;0.0;0.0;55.45;35.815;1.7650000000000001;68.78;;2024-01-29;00:00
84;Auvergne-Rhône-Alpes;Données définitives;7123.0;129.0;9689.5;0.0;3768.5;-1200.0;130.0;-5842.0;0.0;0.0;448.0;0.0;1.81;12.89;136.035;71.4;6.29;60.455;0.0;0.0;52.905;33.05;1.8250000000000002;68.78;;2024-01-29;01:00
84;Auvergne-Rhône-Alpes;Données définitives;7141.0;130.0;9747.0;0.0;3778.5;-1444.0;129.5;-5643.0;0.0;0.0;443.5;0.0;1.82;12.99;136.51;71.825;6.21;59.85;0.0;0.0;52.92;33.14;1.815;68.515;;2024-01-29;02:00
84;Auvergne-Rhône-Alpes;Données définitives;7180.0;129.0;9762.0;0.0;3739.5;-1679.0;128.0;-5325.0;0.0;0.0;425.0;0.0;1.795;12.89;135.96;71.935;5.92;57.355;0.0;0.0;52.08;32.8;1.7850000000000001;67.725;;2024-01-29;03:00
84;Auvergne-Rhône-Alpes;Données définitives;7054.5;129.0;9739.5;0.0;3566.0;-1446.5;129.5;-5487.0;0.0;0.0;424.0;0.0;1.83;12.89;138.065;71.77000000000001;6.01;57.22;0.0;0.0;50.55;31.275;1.84;68.515;;2024-01-29;04:00
84;Auvergne-Rhône-Alpes;Données définitives;7166.5;129.0;9780.5;0.0;3564.5;-550.5;128.5;-6292.5;0.0;0.0;406.0;0.0;1.8050000000000002;12.89;136.495;72.075;5.665;54.79;0.0;0.0;49.765;31.265;1.795;67.985;;2024-01-29;05:00
84;Auvergne-Rhône-Alpes;Données définitives;7768.0;129.0;9859.0;0.0;4497.0;-3.0;127.5;-7213.0;0.0;0.0;371.0;0.0;1.665;12.89;126.97999999999999;72.655;4.779999999999999;50.065;0.0;0.0;57.865;39.44;1.6400000000000001;67.46000000000001;;2024-01-29;06:00
84;Auvergne-Rhône-Alpes;Données définitives;8305.5;129.0;9863.0;0.0;5928.0;-2.0;127.0;-8093.0;0.0;0.0;354.5;0.0;1.55;12.89;118.78999999999999;72.685;4.27;47.84;0.0;0.0;71.37;51.995000000000005;1.53;67.2;;2024-01-29;07:00
84;Auvergne-Rhône-Alpes;Données définitives;8951.5;128.5;9863.5;5.5;6688.5;-2.0;125.0;-8186.5;0.0;0.0;329.0;0.0;1.435;12.84;110.195;72.685;3.6799999999999997;44.395;0.06;0.245;74.72;58.67;1.395;66.14;;2024-01-29;08:00
84;Auvergne-Rhône-Alpes;Données définitives;9147.0;128.5;9863.0;155.5;6490.0;-2.5;121.5;-7933.0;0.0;0.0;323.5;0.0;1.4049999999999998;12.84;107.83;72.68;3.535;43.655;1.695;6.965;70.955;56.925;1.33;64.285;;2024-01-29;09:00
84;Auvergne-Rhône-Alpes;Données définitives;9124.5;129.0;9862.5;520.0;5392.5;-2.0;123.0;-7203.0;0.0;0.0;303.0;0.0;1.415;12.89;108.1;72.68;3.3200000000000003;40.894999999999996;5.71;23.29;59.065;47.295;1.35;65.08;;2024-01-29;10:00
84;Auvergne-Rhône-Alpes;Données définitives;8728.0;128.5;9859.5;869.0;4520.0;-2.0;119.5;-7060.5;0.0;0.0;293.5;0.0;1.47;12.84;112.965;72.655;3.365;39.61;9.96;38.915;51.795;39.644999999999996;1.37;63.224999999999994;;2024-01-29;11:00
84;Auvergne-Rhône-Alpes;Données définitives;8608.0;128.0;9853.5;1088.5;4357.0;-2.5;113.5;-7210.5;0.0;0.0;281.0;0.0;1.49;12.79;114.49000000000001;72.61;3.2649999999999997;37.925;12.655000000000001;48.745000000000005;50.635;38.215;1.32;60.055;;2024-01-29;12:00
84;Auvergne-Rhône-Alpes;Données définitives;8279.5;131.0;9843.5;1112.0;4458.0;-3.0;117.5;-7658.0;0.0;0.0;278.5;0.0;1.585;13.09;118.89500000000001;72.535;3.3600000000000003;37.585;13.43;49.795;53.84;39.105000000000004;1.42;62.17;;2024-01-29;13:00
84;Auvergne-Rhône-Alpes;Données définitives;8076.0;131.5;9835.0;1001.5;4068.0;-3.0;120.0;-7356.0;0.0;0.0;279.0;0.0;1.63;13.14;121.805;72.475;3.45;37.65;12.39;44.849999999999994;50.379999999999995;35.68;1.49;63.489999999999995;;2024-01-29;14:00
84;Auvergne-Rhône-Alpes;Données définitives;7925.5;168.0;9829.5;742.5;4343.0;-2.0;125.0;-7547.5;0.0;0.0;267.5;0.0;2.12;16.785;124.03;72.435;3.375;36.099999999999994;9.36;33.25;54.795;38.09;1.5750000000000002;66.14;;2024-01-29;15:00
84;Auvergne-Rhône-Alpes;Données définitives;7831.5;273.0;9822.0;383.5;4711.0;-2.0;126.5;-7742.0;0.0;0.0;260.0;0.0;3.49;27.27;125.425;72.38;3.32;35.085;4.890000000000001;17.17;60.18;41.325;1.615;66.935;;2024-01-29;16:00
84;Auvergne-Rhône-Alpes;Données définitives;7694.0;389.5;9821.5;97.5;5243.0;-2.0;128.5;-8231.0;0.0;0.0;248.0;0.0;5.0600000000000005;38.91;127.66499999999999;72.38;3.2249999999999996;33.465;1.27;4.365;68.145;45.989999999999995;1.67;67.985;;2024-01-29;17:00
84;Auvergne-Rhône-Alpes;Données définitives;8140.5;500.0;9825.0;1.5;6067.5;-2.0;126.5;-8638.5;0.0;0.0;260.5;0.0;6.14;49.95;120.765;72.405;3.195;35.155;0.02;0.065;74.465;53.215;1.5550000000000002;66.935;;2024-01-29;18:00
84;Auvergne-Rhône-Alpes;Données définitives;8797.5;549.0;9842.5;0.0;7132.0;-2.0;127.0;-9140.0;0.0;0.0;289.0;0.0;6.24;54.85;111.88;72.53;3.285;39.005;0.0;0.0;81.07;62.56;1.4449999999999998;67.2;;2024-01-29;19:00
84;Auvergne-Rhône-Alpes;Données définitives;8589.5;391.0;9852.5;0.0;6485.5;-2.0;127.5;-8586.0;0.0;0.0;321.5;0.0;4.55;39.06;114.71000000000001;72.605;3.745;43.385000000000005;0.0;0.0;75.52;56.885000000000005;1.4849999999999999;67.46000000000001;;2024-01-29;20:00
84;Auvergne-Rhône-Alpes;Données définitives;8222.0;355.5;9852.0;0.0;5916.0;-2.0;125.0;-8356.0;0.0;0.0;332.0;0.0;4.324999999999999;35.510000000000005;119.85;72.6;4.04;44.8;0.0;0.0;71.965;51.89;1.52;66.14;;2024-01-29;21:00
84;Auvergne-Rhône-Alpes;Données définitives;7953.5;347.0;9849.0;0.0;5516.5;-2.0;126.0;-8217.0;0.0;0.0;334.5;0.0;4.359999999999999;34.67;123.83000000000001;72.58;4.205;45.14;0.0;0.0;69.36;48.39;1.585;66.67;;2024-01-29;22:00
84;Auvergne-Rhône-Alpes;Données définitives;8110.5;150.0;9854.5;0.0;5247.0;-2.0;128.0;-7587.0;0.0;0.0;320.5;0.0;1.8499999999999999;14.985;121.505;72.62;3.95;43.25;0.0;0.0;64.695;46.02;1.58;67.725;;2024-01-29;23:00
84;Auvergne-Rhône-Alpes;Données définitives;8095.0;539.0;10659.5;0.0;4107.5;-7.0;117.5;-7446.0;0.0;0.0;123.5;0.0;6.66;53.85;131.68;78.55;1.525;16.665;0.0;0.0;50.739999999999995;36.025;1.45;62.17;;2024-02-14;00:00
84;Auvergne-Rhône-Alpes;Données définitives;7748.5;216.0;10603.5;0.0;3475.0;-7.0;118.0;-6758.0;0.0;0.0;101.0;0.0;2.78;21.58;136.85500000000002;78.14;1.3050000000000002;13.629999999999999;0.0;0.0;44.865;30.479999999999997;1.52;62.435;;2024-02-14;01:00
84;Auvergne-Rhône-Alpes;Données définitives;7686.0;131.5;10630.5;0.0;3782.0;-38.5;127.0;-7023.0;0.0;0.0;77.0;0.0;1.71;13.14;138.33999999999997;78.34;1.0;10.395;0.0;0.0;49.175;33.17;1.6549999999999998;67.2;;2024-02-14;02:00
84;Auvergne-Rhône-Alpes;Données définitives;7554.5;132.0;10623.0;0.0;3606.5;-160.5;126.5;-6836.0;0.0;0.0;63.5;0.0;1.745;13.19;140.625;78.285;0.8400000000000001;8.57;0.0;0.0;47.739999999999995;31.630000000000003;1.6749999999999998;66.935;;2024-02-14;03:00
84;Auvergne-Rhône-Alpes;Données définitives;7433.5;130.5;10601.0;0.0;3445.0;-465.0;125.5;-6464.5;0.0;0.0;61.0;0.0;1.755;13.04;142.62;78.12;0.8200000000000001;8.235;0.0;0.0;46.35;30.215;1.69;66.405;;2024-02-14;04:00
84;Auvergne-Rhône-Alpes;Données définitives;7474.0;128.0;10625.5;0.0;3457.0;-415.0;124.0;-6510.0;0.0;0.0;65.5;0.0;1.7149999999999999;12.79;142.225;78.3;0.88;8.84;0.0;0.0;46.31;30.325000000000003;1.66;65.61;;2024-02-14;05:00
84;Auvergne-Rhône-Alpes;Données définitives;7950.5;128.0;10639.5;0.0;4089.0;-47.0;123.5;-7046.5;0.0;0.0;65.0;0.0;1.6099999999999999;12.79;133.85;78.405;0.8200000000000001;8.774999999999999;0.0;0.0;51.435;35.864999999999995;1.5550000000000002;65.345;;2024-02-14;06:00
84;Auvergne-Rhône-Alpes;Données définitives;8519.0;132.0;10662.5;0.0;5036.5;-7.0;124.0;-7492.5;0.0;0.0;63.5;0.0;1.55;13.190000000000001;125.16499999999999;78.57499999999999;0.745;8.57;0.0;0.0;59.11;44.175;1.455;65.61;;2024-02-14;07:00
84;Auvergne-Rhône-Alpes;Données définitives;8959.0;133.0;10626.5;30.5;6502.0;-7.0;124.0;-8516.0;0.0;0.0;65.5;0.0;1.4849999999999999;13.29;118.655;78.31;0.73;8.84;0.335;1.365;72.585;57.03;1.385;65.61;;2024-02-14;08:00
84;Auvergne-Rhône-Alpes;Données définitives;9248.0;131.0;10642.5;285.0;5775.5;-7.0;119.0;-7761.5;0.0;0.0;61.5;0.0;1.415;13.09;115.08;78.425;0.665;8.3;3.075;12.76;62.46000000000001;50.66;1.2850000000000001;62.959999999999994;;2024-02-14;09:00
84;Auvergne-Rhône-Alpes;Données définitives;8998.0;130.5;10694.0;641.0;4787.0;-7.0;121.0;-7405.0;0.0;0.0;36.5;0.0;1.45;13.04;118.85499999999999;78.805;0.405;4.925;7.13;28.705;53.21;41.99;1.3450000000000002;64.02;;2024-02-14;10:00
84;Auvergne-Rhône-Alpes;Données définitives;8922.0;129.0;10685.5;966.0;4075.5;-7.0;121.0;-7070.0;0.0;0.0;21.0;0.0;1.45;12.89;119.765;78.745;0.24;2.83;10.825;43.260000000000005;45.68;35.75;1.36;64.02;;2024-02-14;11:00
84;Auvergne-Rhône-Alpes;Données définitives;8620.5;128.5;10643.5;1174.0;3901.5;-7.0;126.0;-7367.5;0.0;0.0;22.0;0.0;1.49;12.84;123.47;78.435;0.255;2.9699999999999998;13.62;52.575;45.26;34.22;1.46;66.67;;2024-02-14;12:00
84;Auvergne-Rhône-Alpes;Données définitives;8413.5;128.0;10559.5;1221.0;3449.0;-77.5;127.5;-7012.5;0.0;0.0;18.5;0.0;1.525;12.79;125.52000000000001;77.815;0.22;2.495;14.52;54.68;40.985;30.255000000000003;1.52;67.46000000000001;;2024-02-14;13:00
84;Auvergne-Rhône-Alpes;Données définitives;8242.0;127.5;10591.5;1121.5;3435.0;-85.0;118.5;-7084.5;0.0;0.0;17.5;0.0;1.545;12.739999999999998;128.51;78.055;0.215;2.3600000000000003;13.605;50.224999999999994;41.69;30.125;1.435;62.7;;2024-02-14;14:00
84;Auvergne-Rhône-Alpes;Données définitives;8153.0;127.5;10637.0;971.0;3804.0;-283.0;121.5;-7236.0;0.0;0.0;10.5;0.0;1.565;12.739999999999998;130.47500000000002;78.38499999999999;0.13;1.415;11.91;43.480000000000004;46.665;33.365;1.49;64.285;;2024-02-14;15:00
84;Auvergne-Rhône-Alpes;Données définitives;7856.5;126.0;10610.0;700.0;3862.0;-240.5;125.0;-7333.0;0.0;0.0;7.0;0.0;1.605;12.59;135.055;78.19;0.09;0.94;8.9;31.35;49.155;33.875;1.5950000000000002;66.14;;2024-02-14;16:00
84;Auvergne-Rhône-Alpes;Données définitives;7558.0;233.5;10604.0;290.0;4208.5;-8.0;129.5;-7906.0;0.0;0.0;6.0;0.0;3.09;23.325;140.305;78.14;0.08;0.81;3.84;12.985;55.68;36.91;1.7149999999999999;68.515;;2024-02-14;17:00
84;Auvergne-Rhône-Alpes;Données définitives;7997.0;458.0;10606.0;24.0;5374.0;-7.0;128.0;-8595.0;0.0;0.0;8.0;0.0;5.705;45.755;132.78;78.155;0.1;1.075;0.31;1.075;67.18;47.135;1.605;67.725;;2024-02-14;18:00
84;Auvergne-Rhône-Alpes;Données définitives;8798.0;539.5;10555.5;0.0;6818.0;-7.0;128.0;-9256.0;0.0;0.0;19.5;0.0;6.13;53.9;120.0;77.785;0.21999999999999997;2.63;0.0;0.0;77.505;59.8;1.455;67.725;;2024-02-14;19:00
84;Auvergne-Rhône-Alpes;Données définitives;8569.5;550.0;10550.0;0.0;6276.5;-7.0;128.5;-8976.0;0.0;0.0;47.0;0.0;6.415;54.945;123.12;77.745;0.55;6.34;0.0;0.0;73.265;55.05;1.5;67.985;;2024-02-14;20:00
84;Auvergne-Rhône-Alpes;Données définitives;8216.5;552.0;10574.0;0.0;5092.5;-7.0;128.0;-8220.0;0.0;0.0;96.5;0.0;6.725;55.14;128.75;77.92;1.18;13.025;0.0;0.0;61.934999999999995;44.67;1.56;67.72;;2024-02-14;21:00
84;Auvergne-Rhône-Alpes;Données définitives;7922.0;552.0;10575.0;0.0;4217.5;-7.0;129.5;-7697.0;0.0;0.0;152.0;0.0;6.965;55.14;133.49;77.93;1.92;20.509999999999998;0.0;0.0;53.239999999999995;36.995;1.6349999999999998;68.515;;2024-02-14;22:00
84;Auvergne-Rhône-Alpes;Données définitives;8120.5;216.5;10574.5;0.0;4578.5;-7.0;129.5;-7524.0;0.0;0.0;151.5;0.0;2.665;21.63;130.22;77.92500000000001;1.8650000000000002;20.445;0.0;0.0;56.379999999999995;40.16;1.5950000000000002;68.515;;2024-02-14;23:00
84;Auvergne-Rhône-Alpes;Données définitives;7411.0;334.0;9523.0;0.0;4086.5;-2.0;129.5;-6699.0;0.0;0.0;38.0;0.0;4.51;33.365;128.5;70.18;0.515;5.125;0.0;0.0;55.144999999999996;35.84;1.745;68.515;;2024-03-14;00:00
84;Auvergne-Rhône-Alpes;Données définitives;7152.5;134.5;9498.5;0.0;4063.5;-2.0;128.0;-6732.5;0.0;0.0;61.5;0.0;1.88;13.44;132.805;69.995;0.865;8.3;0.0;0.0;56.82;35.644999999999996;1.79;67.72;;2024-03-14;01:00
84;Auvergne-Rhône-Alpes;Données définitives;7108.5;133.5;9529.0;0.0;4134.5;-2.0;131.0;-6917.0;0.0;0.0;99.0;0.0;1.875;13.34;134.055;70.22;1.395;13.36;0.0;0.0;58.165000000000006;36.26;1.84;69.31;;2024-03-14;02:00
84;Auvergne-Rhône-Alpes;Données définitives;7113.5;131.5;9546.0;0.0;4276.0;-2.0;129.5;-7112.0;0.0;0.0;143.5;0.0;1.85;13.14;134.2;70.345;2.02;19.365000000000002;0.0;0.0;60.125;37.504999999999995;1.82;68.515;;2024-03-14;03:00
84;Auvergne-Rhône-Alpes;Données définitives;6975.5;131.5;9526.5;0.0;3905.5;-2.0;128.5;-6906.5;0.0;0.0;191.0;0.0;1.885;13.14;136.57;70.19999999999999;2.74;25.78;0.0;0.0;55.985;34.26;1.8450000000000002;67.985;;2024-03-14;04:00
84;Auvergne-Rhône-Alpes;Données définitives;7176.5;132.0;9514.5;0.0;3639.5;-2.0;126.0;-6439.0;0.0;0.0;204.5;0.0;1.8399999999999999;13.19;132.675;70.11500000000001;2.855;27.6;0.0;0.0;50.755;31.92;1.755;66.67;;2024-03-14;05:00
84;Auvergne-Rhône-Alpes;Données définitives;7563.0;132.0;9512.0;0.0;4286.0;-2.0;124.0;-6698.5;0.0;0.0;209.0;0.0;1.745;13.19;125.83;70.095;2.76;28.21;0.0;0.0;56.655;37.595;1.6400000000000001;65.61;;2024-03-14;06:00
84;Auvergne-Rhône-Alpes;Données définitives;8119.5;167.0;9499.5;11.0;5740.0;-2.0;124.0;-7652.0;0.0;0.0;231.5;0.0;2.05;16.685000000000002;117.035;70.0;2.8499999999999996;31.240000000000002;0.135;0.495;70.69;50.345;1.53;65.61;;2024-03-14;07:00
84;Auvergne-Rhône-Alpes;Données définitives;8444.5;454.0;9523.5;241.0;5897.5;-2.0;121.5;-8033.5;0.0;0.0;243.0;0.0;5.37;45.355000000000004;112.78;70.18;2.88;32.79;2.8449999999999998;10.795;69.83500000000001;51.73;1.44;64.285;;2024-03-14;08:00
84;Auvergne-Rhône-Alpes;Données définitives;8442.5;545.0;9494.0;709.0;5289.0;-2.0;119.0;-7926.5;0.0;0.0;214.0;0.0;6.455;54.445;112.45500000000001;69.965;2.535;28.880000000000003;8.395;31.75;62.650000000000006;46.39;1.41;62.96;;2024-03-14;09:00
84;Auvergne-Rhône-Alpes;Données définitives;8302.5;500.5;9478.0;1143.0;4392.0;-2.0;120.5;-7496.0;0.0;0.0;167.5;0.0;6.029999999999999;50.0;114.16499999999999;69.845;2.015;22.605;13.775;51.185;52.870000000000005;38.525;1.45;63.754999999999995;;2024-03-14;10:00
84;Auvergne-Rhône-Alpes;Données définitives;8181.0;514.0;9419.0;1436.0;3560.0;-36.5;124.0;-7004.5;0.0;0.0;169.0;0.0;6.279999999999999;51.35;115.14;69.41;2.065;22.810000000000002;17.55;64.31;43.525;31.225;1.5150000000000001;65.61;;2024-03-14;11:00
84;Auvergne-Rhône-Alpes;Données définitives;8124.0;501.0;9402.0;1614.0;3276.0;-66.5;126.5;-6908.0;0.0;0.0;179.5;0.0;6.165;50.05;115.735;69.285;2.205;24.225;19.869999999999997;72.28;40.315;28.735;1.5550000000000002;66.935;;2024-03-14;12:00
84;Auvergne-Rhône-Alpes;Données définitives;8038.0;513.0;9390.5;1595.5;3151.5;-574.5;126.5;-6333.0;0.0;0.0;170.0;0.0;6.38;51.25;116.83500000000001;69.2;2.115;22.94;19.845;71.44999999999999;39.19499999999999;27.64;1.57;66.935;;2024-03-14;13:00
84;Auvergne-Rhône-Alpes;Données définitives;7676.5;518.0;9307.0;1361.0;2784.5;-896.5;127.0;-5688.5;0.0;0.0;164.0;0.0;6.75;51.75;121.245;68.58500000000001;2.135;22.134999999999998;17.725;60.95;36.269999999999996;24.42;1.6549999999999998;67.195;;2024-03-14;14:00
84;Auvergne-Rhône-Alpes;Données définitives;7469.5;504.5;9286.5;1083.5;2668.0;-792.5;134.0;-5579.5;0.0;0.0;164.0;0.0;6.75;50.400000000000006;124.32499999999999;68.43;2.1950000000000003;22.13;14.504999999999999;48.519999999999996;35.715;23.405;1.795;70.9;;2024-03-14;15:00
84;Auvergne-Rhône-Alpes;Données définitives;7347.5;508.0;9365.5;757.0;3042.5;-562.5;134.5;-6067.0;0.0;0.0;169.0;0.0;6.915;50.75;127.47;69.015;2.3;22.810000000000002;10.295;33.9;41.42;26.685;1.83;71.165;;2024-03-14;16:00
84;Auvergne-Rhône-Alpes;Données définitives;7083.0;382.5;9407.0;385.5;3565.5;-6.5;128.0;-6972.5;0.0;0.0;193.0;0.0;5.4;38.21;132.81;69.325;2.725;26.045;5.445;17.265;50.33;31.270000000000003;1.81;67.725;;2024-03-14;17:00
84;Auvergne-Rhône-Alpes;Données définitives;7332.5;133.5;9487.5;122.0;4654.5;-2.0;127.5;-7388.5;0.0;0.0;197.5;0.0;1.82;13.34;129.405;69.91499999999999;2.6950000000000003;26.655;1.67;5.46;63.459999999999994;40.825;1.74;67.46000000000001;;2024-03-14;18:00
84;Auvergne-Rhône-Alpes;Données définitives;7922.0;135.5;9494.0;5.5;6414.0;-2.0;126.0;-8474.5;0.0;0.0;224.0;0.0;1.71;13.54;119.87;69.965;2.825;30.229999999999997;0.07;0.245;80.965;56.254999999999995;1.5899999999999999;66.67;;2024-03-14;19:00
84;Auvergne-Rhône-Alpes;Données définitives;7858.5;134.0;9444.5;0.0;6300.5;-2.0;124.0;-8379.5;0.0;0.0;237.0;0.0;1.705;13.39;120.19;69.595;3.015;31.985;0.0;0.0;80.185;55.26;1.58;65.61;;2024-03-14;20:00
84;Auvergne-Rhône-Alpes;Données définitives;7548.0;132.0;9337.0;0.0;5269.5;-2.0;123.0;-7547.5;0.0;0.0;235.5;0.0;1.75;13.19;123.77;68.805;3.125;31.78;0.0;0.0;69.77;46.22;1.63;65.08;;2024-03-14;21:00
84;Auvergne-Rhône-Alpes;Données définitives;7237.5;133.0;9405.0;0.0;4382.5;-2.0;124.5;-7038.5;0.0;0.0;232.5;0.0;1.84;13.29;129.95;69.31;3.215;31.375;0.0;0.0;60.555;38.44;1.72;65.875;;2024-03-14;22:00
84;Auvergne-Rhône-Alpes;Données définitives;7403.0;133.0;9500.5;0.0;3993.0;-2.0;125.5;-6565.0;0.0;0.0;217.0;0.0;1.795;13.29;128.335;70.015;2.9299999999999997;29.28;0.0;0.0;53.935;35.025000000000006;1.6949999999999998;66.405;;2024-03-14;23:00
84;Auvergne-Rhône-Alpes;Données définitives;6659.5;11.0;6788.0;0.0;4484.5;-3.0;116.0;-5007.0;0.0;0.0;270.0;0.0;0.165;1.1;101.975;50.019999999999996;4.055;36.44;0.0;0.0;67.37;39.335;1.745;61.38;;2024-04-17;00:00
84;Auvergne-Rhône-Alpes;Données définitives;6273.0;11.0;6763.5;0.0;3933.5;-162.5;114.5;-4663.5;0.0;0.0;277.0;0.0;0.175;1.1;107.82;49.845;4.415;37.385000000000005;0.0;0.0;62.71;34.504999999999995;1.8250000000000002;60.585;;2024-04-17;01:00
84;Auvergne-Rhône-Alpes;Données définitives;6213.5;12.0;6799.5;0.0;3820.0;-664.5;114.0;-4118.0;0.0;0.0;250.5;0.0;0.19;1.2;109.435;50.11;4.035;33.805;0.0;0.0;61.485;33.504999999999995;1.835;60.32;;2024-04-17;02:00
