Type ouvrage;Code ligne 1;Nom ligne 1;Etat;TENSION;Source donnée;Nombre circuit;Code ligne 2;Nom ligne 2;Code ligne 3;Nom ligne 3;Code ligne 4;Nom ligne 4;Code ligne 5;Nom ligne 5
AERIEN;FEUILL61SSCHA;LIAISON 225kV N0 1 FEUILLANE-ST-CHAMAS;EN EXPLOITATION;225kV;RTE;2;P.BOUL31RASSU;LIAISON 63kV N0 1 PORT-DE-BOUC-RASSUEN;;;;;;
AERIEN;H.VINL61WATTR;LIAISON 225kV N0 1 HAUT-VINAGE-WATTRELOS;EN EXPLOITATION;225kV;RTE;2;H.VINL62WATTR;LIAISON 225kV N0 2 HAUT-VINAGE-WATTRELOS;;;;;;
AERIEN;CHOLEL61DISTR;LIAISON 225kV N0 1 CHOLET - DISTRE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FEUILL61ROCAD;LIAISON 225kV N0 1 FEUILLANE-ROCADE;EN EXPLOITATION;225kV;RTE;2;METHAL32ZMETH;LIAISON 63kV N0 2 DARSE-FEUILLANE-METHANIER(TERMINAL DE FOS-SUR-MER);;;;;;
AERIEN;NIORTL61V.SEV;LIAISON 225kV N0 1 NIORT-VAL DE SEVRE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;P.JERL61VAUPA;LIAISON 225kV N0 1 PORT-JEROME-VAUPALIERE (LA);EN EXPLOITATION;225kV;RTE;2;CRIQUL41P.JER;LIAISON 90kV N0 1 CRIQUET-PORT-JEROME;;;;;;
AERIEN;MTAHUL61SSVIN;LIAISON 225kV N0 1 MONTAHUT - ST VINCENT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ECHALL61RIVIE;LIAISON 225kV N0 1 ECHALAS - RIVIERE (LA);EN EXPLOITATION;225kV;RTE;2;ECHALL61SOLEI;LIAISON 225kV N0 1 ECHALAS - SOLEIL (LE);;;;;;
AERIEN;GRAV5L61WARAN;LIAISON 225kV N0 1 GRAVELINES (CENTRALE)-WARANDE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;EGUZOL61ORANG;LIAISON 225kV N0 1 EGUZON-ORANGERIE (L);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;C.METL61LANEU;LIAISON 225kV N0 1 CROIX-DE-METZ-LANEUVEVILLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;G.SYNL62WESTH;LIAISON 225kV N0 2 GRANDE-SYNTHE - WESTHOUCK(COPENOR G.I.E.);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MIONSL61ZGREN;LIAISON 225kV N0 1 AOSTE - GRENAY - MIONS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AVOINL61QUINT;LIAISON 225kV N0 1 AVOINE-QUINTES (LES);EN EXPLOITATION;225kV;RTE;2;AVOINL61QUINT;LIAISON 225kV N0 1 AVOINE-QUINTES (LES);;;;;;
AERIEN;ECHINL61MANDA;LIAISON 225kV N0 1 ECHINGHEN-MANDARINS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;I.NAPL61LUTTE;LIAISON 225kV N0 1 ILE-NAPOLEON-LUTTERBACH;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;QUAREL61ZQUAR;LIAISON 225kV N0 1 QUAREZ - THIERS (BRUAY-SUR-L'ESCAUT) - VALENCIENNES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BOUTRL71PRION;LIAISON 400kV N0 1 BOUTRE - PRIONNET;EN EXPLOITATION;400kV;RTE;2;TAVELL71ZT.SU;LIAISON 400kV N0 1 PRIONNET - TAVEL - TORE SUPRA;;;;;;
AERIEN;PLAISL61ROMAI;LIAISON 225kV N0 1 PLAISANCE-ROMAINVILLE;EN EXPLOITATION;225kV;RTE;2;PLAISL62ROMAI;RES. LIAISON 225kV N0 2  PLAISANCE - ROMAINVILLE;;;;;;
AERIEN;ECHALL61SOLEI;LIAISON 225kV N0 1 ECHALAS - SOLEIL (LE);EN EXPLOITATION;225kV;RTE;2;ECHALL62SOLEI;LIAISON 225kV N0 2 ECHALAS - SOLEIL (LE);;;;;;
AERIEN;SEREIL61ZTONN;LIAISON 225kV N0 1 JOUX-LA-VILLE - SEREIN - TONNERRE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MAZINL61ZBEU5;LIAISON 225kV N0 1 BEUVRY(LABOURSE) - MAZINGARBE - VENDIN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ATTAQL61MANDA;LIAISON 225kV N0 1 ATTAQUES (LES)-MANDARINS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ATTAQL61MANDA;LIAISON 225kV N0 1 ATTAQUES (LES)-MANDARINS;EN EXPLOITATION;225kV;RTE;2;ATTAQL41MANDA;LIAISON 90kV N0 1 ATTAQUES (LES)-MANDARINS;;;;;;
AERIEN;L.NOIL61ZL.NO;LIAISON 225kV N0 1 ANOULD - LAC-NOIR - LOGELBACH;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BORT L61MOLE;LIAISON 225kV N0 1 BORT-MOLE (LA);EN EXPLOITATION;225kV;RTE;2;BORT L62MOLE;LIAISON 225kV N0 2 BORT - MOLE (LA);;;;;;
AERIEN;GUARBL62ISBE5;LIAISON 225kV N0 2 GUARBECQUE-ISBERGUES(UGINE ACIERS) (225kV);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MANOIL61SSBAI;LIAISON 225kV N0 1 MANOIR (LE)-ST-PIERRE-DE-BAILLEUL;EN EXPLOITATION;225kV;RTE;2;PORCHL61SSBAI;LIAISON 225kV N0 1 PORCHEVILLE-ST-PIERRE-DE-BAILLEUL;;;;;;
